segmento_negocio,prioridad_consumo,categoria,producto_generico,proveedor,marca,ranking_compra,codigo_sku,descripcion,presentacion,tipo_envase,unidades_por_pack,costo_pack_neto,costo_unidad_neto,precio_venta_neto,margen_clp,margen_pct,mercado_min,mercado_max,holgura_mercado,pct_min_mercado,pct_max_mercado,rubro,aplicacion
Industria,3,Quimico/Cuidado vehicular,Concentrado 50/50 industrial,Vistony,Vistony,2,1400081,FRA LIMPIA RADIADOR DE LATA DE 300 ML,300 ML,Frasco/Botella,1,2010,2010,2612,603,0.2307692307692309,3500.0,5500.0,2000.0,-0.339969372128637,-1.105666156202144,Industria,liviano
Venta Libre (No Especifico),3,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,1,1400084,TAP CERA EN CREMA PARA AUTO DE 200 GR,200 GR,Tarro,1,2093,2093,2721,628,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,4,1400053,CAJ06 LIMPIA PARABRISAS DE 1 GL,1 GL,Galon,6,13910,2318,3014,696,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,64,1400070,CAJ12 SHAMPOO SUPER CONCENTRADO 3 EN 1 DE 1L,1 L,Frasco/Botella,12,32409,2701,3511,810,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,45,1400088,FRA CERA VISTONY LIQUID WAX EXTREME DURABILLITY DE 250 ML,250 ML,Frasco/Botella,1,2130,2130,2768,639,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,25,1400089,GL CERA LIQUIDA PARA AUTO DE 1 GAL,1 GAL,Galon,1,10848,10848,14102,3254,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,58,1400091,FRA SILICONA RTV COLOR GREASE 85 GR,85 GR,Frasco/Botella,1,2468,2468,3208,740,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,2,1400085,CAJ12 CERA EN CREMA PARA AUTO DE 200 GR,200 GR,Tarro,12,25647,2138,2779,641,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,41,1400093,FRA SPRAY AUXILIAR DE ARRANQUE DE 10 OZ /296 ML,296 ML,Frasco/Botella,1,2076,2076,2699,623,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,20,1400086,CAJ12 CERA VISTONY LIQUID WAX EXTREME DURABILLITY DE 250 ML,250 ML,Sachet/Spray,12,26096,2174,2827,652,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,59,1400095,FRA LIMPIA INYECTORA DE 10 ONZ/296 ML,296 ML,Frasco/Botella,1,2570,2570,3342,771,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,54,1400097,FRA AFLOJATODO SUPER ZK-90 DE 10 ONZ.,10 ONZ,Frasco/Botella,1,2258,2258,2936,678,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,46,1400101,FRA SPRAY LIMPIA CARBURADOR 10 ONZ / 296 ML,296 ML,Frasco/Botella,1,2145,2145,2788,643,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,48,1400103,FRA SPRAY LIMPIA CONTACTO DE 10 ONZ / 296ML,296 ML,Frasco/Botella,1,2167,2167,2817,650,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,42,1400104,CAJ12 SILICONA PROTECTORA TRANSPARENTE C/AROMA FRESA DE 356 ML - 12 OZ,12 OZ,Frasco/Botella,12,24967,2081,2705,624,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,40,1400105,FRA SILICONA PROTECTORA TRANSPARENTE C/AROMA FRESA DE 356 ML - 12 OZ,12 OZ,Frasco/Botella,1,2038,2038,2649,611,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,21,1400110,CAJ12 LUBE MULTIUSOS DE 10 ONZ/296 ML,296 ML,Sachet/Spray,12,26483,2207,2869,662,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,47,1400111,FRA LUBE MULTIUSOS DE 10 ONZ/296 ML,296 ML,Frasco/Botella,1,2161,2161,2809,648,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,27,1400127,CAJ06 CERA LIQUIDA PARA AUTO DE 1 GL,1 GL,Galon,6,66469,11078,14402,3324,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,35,1400145,FRA SPY BRAKE CLEANER DE 296 ML,296 ML,Frasco/Botella,1,1917,1917,2492,575,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,18,1400164,GL SILICONA WHITE LOTOX AROMA FRESA DE 1 GAL,1 GAL,Galon,1,8858,8858,11516,2658,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,16,1400176,FRA SILICONA WHITE LOTOX AROMA FRESA DE 300 ML,300 ML,Frasco/Botella,1,1242,1242,1614,372,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,4,1500005,FRA AROMATIZADOR FLORAL 59ML,59 ML,Frasco/Botella,1,560,560,728,168,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,1,1500007,FRA AROMATIZADOR TUTTI FRUTTI 59ML,59 ML,Frasco/Botella,1,527,527,685,158,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,3,1500009,FRA AROMATIZADOR LIMON 59ML,59 ML,Frasco/Botella,1,545,545,708,163,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,5,1500011,FRA AROMATIZADOR SILVESTRE 59ML,59 ML,Frasco/Botella,1,574,574,747,172,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,6,1500013,FRA AROMATIZADOR MARINO 59ML,59 ML,Frasco/Botella,1,589,589,765,177,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,2,1500015,FRA AROMATIZADOR FRESHCAR 59ML,59 ML,Frasco/Botella,1,536,536,697,161,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500016,CAJ24 LIQUIDO DESENGRASANTE - LIMPIA MANOS DE 59 ML,59 ML,Sachet/Spray,24,18938,789,1025,237,0.2307692307692308,4500.0,7000.0,2500.0,-3.3902439024390247,-5.829268292682927,Concesionarios,liviano
Talleres,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500016,CAJ24 LIQUIDO DESENGRASANTE - LIMPIA MANOS DE 59 ML,59 ML,Sachet/Spray,24,18938,789,1025,237,0.2307692307692308,4500.0,7000.0,2500.0,-3.3902439024390247,-5.829268292682927,Talleres,liviano
Construccion (agro),3,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500016,CAJ24 LIQUIDO DESENGRASANTE - LIMPIA MANOS DE 59 ML,59 ML,Sachet/Spray,24,18938,789,1025,237,0.2307692307692308,4500.0,7000.0,2500.0,-3.3902439024390247,-5.829268292682927,Agricola,liviano
Concesionarios,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500017,FRA LIQUIDO DESENGRASANTE - LIMPIA MANOS DE 59 ML,59 ML,Frasco/Botella,1,773,773,1005,232,0.2307692307692308,4500.0,7000.0,2500.0,-3.477611940298507,-5.965174129353234,Concesionarios,liviano
Talleres,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500017,FRA LIQUIDO DESENGRASANTE - LIMPIA MANOS DE 59 ML,59 ML,Frasco/Botella,1,773,773,1005,232,0.2307692307692308,4500.0,7000.0,2500.0,-3.477611940298507,-5.965174129353234,Talleres,liviano
Construccion (agro),3,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500017,FRA LIQUIDO DESENGRASANTE - LIMPIA MANOS DE 59 ML,59 ML,Frasco/Botella,1,773,773,1005,232,0.2307692307692308,4500.0,7000.0,2500.0,-3.477611940298507,-5.965174129353234,Agricola,liviano
Concesionarios,2,Grasa,Grasa multiproposito EP2,Vistony,Vistony,2,1500054,CAJ06 DESENGRASANTE PARA MANO 1 GAL,1 GAL,Galon,6,43800,7300,9490,2190,0.2307692307692308,60000.0,85000.0,25000.0,-5.322444678609062,-7.956796628029505,Concesionarios,liviano
Talleres,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,2,1500054,CAJ06 DESENGRASANTE PARA MANO 1 GAL,1 GAL,Galon,6,43800,7300,9490,2190,0.2307692307692308,60000.0,85000.0,25000.0,-5.322444678609062,-7.956796628029505,Talleres,liviano
Construccion (agro),2,Grasa,Grasa multiproposito EP2,Vistony,Vistony,2,1500054,CAJ06 DESENGRASANTE PARA MANO 1 GAL,1 GAL,Galon,6,43800,7300,9490,2190,0.2307692307692308,60000.0,85000.0,25000.0,-5.322444678609062,-7.956796628029505,Agricola,liviano
Concesionarios,2,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500055,GL DESENGRASANTE PARA MANO 1 GAL,1 GAL,Galon,1,7149,7149,9293,2145,0.2307692307692308,60000.0,85000.0,25000.0,-5.45647261379533,-8.14666953621005,Concesionarios,liviano
Talleres,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500055,GL DESENGRASANTE PARA MANO 1 GAL,1 GAL,Galon,1,7149,7149,9293,2145,0.2307692307692308,60000.0,85000.0,25000.0,-5.45647261379533,-8.14666953621005,Talleres,liviano
Construccion (agro),2,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1500055,GL DESENGRASANTE PARA MANO 1 GAL,1 GAL,Galon,1,7149,7149,9293,2145,0.2307692307692308,60000.0,85000.0,25000.0,-5.45647261379533,-8.14666953621005,Agricola,liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,5,1500327,GL LIMPIA PARABRISAS LOTOX DE 1 GL,1 GL,Galon,1,2471,2471,3213,741,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,10,1500329,FRA LIMPIA PARABRISAS LOTOX DE 1 L,1 L,Frasco/Botella,1,1140,1140,1482,342,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,51,1600004,FRA ADITIVO ESPECIAL PARA DIESEL DE 443 ML,443 ML,Frasco/Botella,1,2226,2226,2893,668,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,63,1600007,FRA ADITIVO PARA MOTOR GASOLINERO DE 443 ML,443 ML,Frasco/Botella,1,2657,2657,3454,797,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,18,1600008,CAJ12 ADITIVO PARA MOTOR GASOLINERO 300 ML,300 ML,Sachet/Spray,12,20087,1674,2176,502,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,24,1600010,FRA ADITIVO PARA MOTOR GASOLINERO 300 ML,300 ML,Frasco/Botella,1,1639,1639,2131,492,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,31,1600013,FRA ADITIVO ESPECIAL PARA DIESEL DE 300 ML,300 ML,Frasco/Botella,1,1769,1769,2299,531,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,8,1600014,CAJ24 ADITIVO PARA TRANSMISION AUTOMATICA 207 ML,207 ML,Sachet/Spray,24,29096,1212,1576,364,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,1,1600015,CHI ADITIVO PARA TRANSMISION AUTOMATICA 207 ML,207 ML,Frasco chico,1,1187,1187,1543,356,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,44,1600024,FRA ADITIVO PARA COMBUSTIBLE DIESEL DE 300 ML,300 ML,Frasco/Botella,1,2110,2110,2744,633,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,43,1600026,FRA ADITIVO PARA COMBUSTIBLE GASOLINERO DE 300 ML,300 ML,Frasco/Botella,1,2086,2086,2711,626,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,32,1600031,FRA ADITIVO ANTIHUMO NO SMOKE DE 410 ML,410 ML,Frasco/Botella,1,1786,1786,2321,536,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,24,1600032,CAJ12 ADITIVO MEJORADOR DE OCTANAJE MX PREMIUM DE 300 ML,300 ML,Sachet/Spray,12,27330,2278,2961,683,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,52,1600033,FRA ADITIVO MEJORADOR DE OCTANAJE MX PREMIUM DE 300 ML,300 ML,Frasco/Botella,1,2230,2230,2900,669,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,17,1600046,CAJ24 ADITIVO DIRECCION HIDRAULICA 207 ML,207 ML,Sachet/Spray,24,38941,1622,2109,487,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,2,1600047,CHI ADITIVO DIRECCION HIDRAULICA 207 ML,207 ML,Frasco chico,1,1589,1589,2065,477,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,5,1000299,BAL GEAR OIL GL-5 SAE 75W90 DE 5 GAL,5 GAL,Balde,1,75750,75750,98476,22725,0.2307692307692308,70000.0,90000.0,20000.0,0.28916690361103214,0.08607173321418415,Flotas,camion_flota
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,5,1000299,BAL GEAR OIL GL-5 SAE 75W90 DE 5 GAL,5 GAL,Balde,1,75750,75750,98476,22725,0.2307692307692308,70000.0,90000.0,20000.0,0.28916690361103214,0.08607173321418415,Industria,camion_flota
Talleres,2,Lubricante,Aceite engranajes,Vistony,Vistony,5,1000299,BAL GEAR OIL GL-5 SAE 75W90 DE 5 GAL,5 GAL,Balde,1,75750,75750,98476,22725,0.2307692307692308,70000.0,90000.0,20000.0,0.28916690361103214,0.08607173321418415,Talleres,camion_flota
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,5,1000299,BAL GEAR OIL GL-5 SAE 75W90 DE 5 GAL,5 GAL,Balde,1,75750,75750,98476,22725,0.2307692307692308,70000.0,90000.0,20000.0,0.28916690361103214,0.08607173321418415,Agricola,camion_flota
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,130,240272,31X10.5 R15 KL71 109Q K,Unidad,Unidad,1,115417,115417,150042,34625,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",maquinaria_agricola
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,128,240276,215/75 R15 KL71 106Q 8PR K,Unidad,Unidad,1,114425,114425,148752,34328,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,121,240079,30X9.5 R15 KL71 104Q 6PR K,Unidad,Unidad,1,96087,96087,124913,28826,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",maquinaria_agricola
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,107,240331,27X8.5 R14 KL71 6PR K,Unidad,Unidad,1,80656,80656,104853,24197,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",maquinaria_agricola
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,68,244243,225/60 R16 KR26 98H K,Unidad,Unidad,1,59516,59516,77371,17855,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,112,244248,215/70 R16 KC53 108T 6PR K,Unidad,Unidad,1,83348,83348,108352,25004,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,117,240497,235/60 R17 KL33 102V 4PR K,Unidad,Unidad,1,93905,93905,122076,28172,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,16,240450,155/70 R13 KR26 75H 4PR K,Unidad,Unidad,1,30583,30583,39758,9175,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,90,244256,235/60 R16 PA31 100V 4PR,Unidad,Unidad,1,70343,70343,91446,21103,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,73,241237,195/60 R16 KC53 99H K,Unidad,Unidad,1,61415,61415,79840,18424,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Construccion (agro),1,Neumatico,Tractor/pulveriz. 245/75R16,SalfaSur,KUMHO,2,244306,245/75 R16 AT51 109T,Unidad,Unidad,1,86609,86609,112592,25983,0.2307692307692308,110000.0,140000.0,30000.0,0.023021173795651606,-0.2434275969873525,Agricola,liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,69,244395,225/60 R16 KH27 98V VT,Unidad,Unidad,1,59581,59581,77455,17874,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,136,244402,265/75 R16 AT51 123R TL VT,Unidad,Unidad,1,124050,124050,161265,37215,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Construccion (agro),1,Neumatico,Camion 295/80R22.5,SalfaSur,KUMHO,6,244411,295/80 R22.5 RS15 152M,Unidad,Unidad,1,319577,319577,415450,95873,0.2307692307692308,230000.0,280000.0,50000.0,0.4463834396437598,0.32603201347935973,Agricola,camion_flota
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,111,244412,195/75 R16 KC53 110R 10PR K,Unidad,Unidad,1,82903,82903,107774,24871,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,55,244420,195/60 R16 PA31 89V 4PR,Unidad,Unidad,1,53126,53126,69064,15938,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,101,244313,215/60 R16 KC53 103T 6PR VT,Unidad,Unidad,1,77035,77035,100146,23110,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,116,244325,265/70 R18 KL21 114T KUMHO VT,Unidad,Unidad,1,87101,87101,113231,26130,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,95,244340,205/65 R15 KC53 104S K,Unidad,Unidad,1,73246,73246,95220,21974,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,135,244345,265/50 R20 KL21 107V VT,Unidad,Unidad,1,123199,123199,160159,36960,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,82,244348,225/70 R16 KH27 103H CH,Unidad,Unidad,1,66669,66669,86670,20001,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,8,244359,155/65 R14 ES31 75T 4PR TL,Unidad,Unidad,1,25091,25091,32618,7527,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,2,Neumatico,195/65R15,SalfaSur,KUMHO,1,244361,195/65 R15 ES31 4PR TL CH,Unidad,Unidad,1,48292,48292,62780,14488,0.2307692307692308,42990.0,55000.0,12010.0,0.3152277795476266,0.12392481682064349,Concesionarios,liviano
Talleres,1,Neumatico,195/65R15,SalfaSur,KUMHO,1,244361,195/65 R15 ES31 4PR TL CH,Unidad,Unidad,1,48292,48292,62780,14488,0.2307692307692308,42990.0,55000.0,12010.0,0.3152277795476266,0.12392481682064349,Talleres,liviano
Construccion (agro),1,Neumatico,Tractor/pulveriz. 245/75R16,SalfaSur,KUMHO,5,244363,245/75 R16 MT51 120/116Q 10PR VT TL,Unidad,Unidad,1,120884,120884,157149,36265,0.2307692307692308,110000.0,140000.0,30000.0,0.300027362566736,0.10912573417584581,Agricola,liviano
Construccion (agro),1,Neumatico,Tractor/pulveriz. 245/75R16,SalfaSur,KUMHO,4,244365,245/75 R16 AT52 111T,Unidad,Unidad,1,97312,97312,126506,29194,0.2307692307692308,110000.0,140000.0,30000.0,0.13047602485257614,-0.10666687746035763,Agricola,liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,122,244370,215/55 R18 KL33 93V K,Unidad,Unidad,1,100116,100116,130151,30035,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,146,244374,275/60 R20 AT51 102T VT,Unidad,Unidad,1,157951,157951,205336,47385,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,27,244383,175/70 R14 ES31 84T,Unidad,Unidad,1,37818,37818,49163,11345,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,23,244387,165/65 R14 ES31 79T,Unidad,Unidad,1,34937,34937,45418,10481,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,52,244388,205/45 ZR17 HS51 88W,Unidad,Unidad,1,51467,51467,66907,15440,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,21,244426,185/55 R14 KH27 80H K,Unidad,Unidad,1,33638,33638,43729,10091,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,131,244380,265/65 R18 AT51 114T,Unidad,Unidad,1,115535,115535,150196,34660,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,148,244009,285/50 R20 HP71 116V KR,Unidad,Unidad,1,159383,159383,207198,47815,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,29,244503,195/50 R15 KH27,Unidad,Unidad,1,40888,40888,53154,12266,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,126,244650,255/60 R18 AT52 112T,Unidad,Unidad,1,110104,110104,143135,33031,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,100,244600,215/70 R16 HP71 104H 4PR,Unidad,Unidad,1,76683,76683,99688,23005,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,140,244607,255/50 R20 HP71 105H,Unidad,Unidad,1,136961,136961,178049,41088,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,94,244642,215/55 R18 PA31 95V,Unidad,Unidad,1,73175,73175,95128,21952,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,97,244646,27X8.50 R14 AT51 101R 8PR,Unidad,Unidad,1,74560,74560,96928,22368,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",maquinaria_agricola
Venta Libre (No Especifico),1,Neumatico,Otros,SalfaSur,KUMHO,132,244625,225/55 R17 PS71 97Y 4PR,Unidad,Unidad,1,117252,117252,152428,35176,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
